CIK,Company Name,Form Type,Date Filed,File name
800457,DONEGAL GROUP INC,4/A,20200102,edgar/data/800457/0001327749-20-000003.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000001.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000002.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000004.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000005.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000006.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000007.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000008.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000009.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000010.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000011.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000012.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000013.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000014.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000015.txt
800457,DONEGAL GROUP INC,4,20200102,edgar/data/800457/0001327749-20-000016.txt
801444,TOCQUEVILLE TRUST,N-CSR,20200102,edgar/data/801444/0001193125-20-000499.txt
80172,NATIONAL PRESTO INDUSTRIES INC,4,20200102,edgar/data/80172/0001229197-20-000001.txt
80172,NATIONAL PRESTO INDUSTRIES INC,4,20200102,edgar/data/80172/0001477240-20-000001.txt
80172,NATIONAL PRESTO INDUSTRIES INC,4,20200102,edgar/data/80172/0001659916-20-000001.txt
80172,NATIONAL PRESTO INDUSTRIES INC,4,20200102,edgar/data/80172/0001716101-20-000001.txt
80172,NATIONAL PRESTO INDUSTRIES INC,4,20200102,edgar/data/80172/0001778495-20-000001.txt
802681,BRYN MAWR BANK CORP,4/A,20200102,edgar/data/802681/0000802681-20-000002.txt
804328,QUALCOMM INC/DE,4,20200102,edgar/data/804328/0001205233-20-000001.txt
804328,QUALCOMM INC/DE,4,20200102,edgar/data/804328/0001205233-20-000002.txt
804328,QUALCOMM INC/DE,4,20200102,edgar/data/804328/0001205233-20-000003.txt
804328,QUALCOMM INC/DE,4,20200102,edgar/data/804328/0001205233-20-000004.txt
805676,PARK NATIONAL CORP /OH/,13F-HR,20200102,edgar/data/805676/0001104659-20-000356.txt
805676,PARK NATIONAL CORP /OH/,4/A,20200102,edgar/data/805676/0000805676-20-000002.txt
805676,PARK NATIONAL CORP /OH/,4/A,20200102,edgar/data/805676/0000805676-20-000004.txt
806176,BNY MELLON STATE MUNICIPAL BOND FUNDS,N-CSRS,20200102,edgar/data/806176/0000806176-20-000001.txt
807249,"GAMCO INVESTORS, INC. ET AL",SC 13D/A,20200102,edgar/data/807249/0000807249-20-000001.txt
808450,NAVISTAR INTERNATIONAL CORP,4,20200102,edgar/data/808450/0000808450-20-000002.txt
809586,HEARTLAND GROUP INC,497,20200102,edgar/data/809586/0001104659-20-000151.txt
809586,HEARTLAND GROUP INC,497,20200102,edgar/data/809586/0001104659-20-000153.txt
809586,HEARTLAND GROUP INC,497,20200102,edgar/data/809586/0001104659-20-000155.txt
809593,AMERICAN BEACON FUNDS,485BPOS,20200102,edgar/data/809593/0001133228-20-000009.txt
809593,AMERICAN BEACON FUNDS,485BPOS,20200102,edgar/data/809593/0001133228-20-000009.txt
809708,TEMPLETON EMERGING MARKETS FUND,DEF 14A,20200102,edgar/data/809708/0000809708-20-000002.txt
809933,ECOLOGY & ENVIRONMENT INC,4/A,20200102,edgar/data/809933/0001209191-20-000247.txt
809933,ECOLOGY & ENVIRONMENT INC,4/A,20200102,edgar/data/809933/0001209191-20-000256.txt
809933,ECOLOGY & ENVIRONMENT INC,4/A,20200102,edgar/data/809933/0001209191-20-000271.txt
809933,ECOLOGY & ENVIRONMENT INC,4/A,20200102,edgar/data/809933/0001209191-20-000275.txt
809933,ECOLOGY & ENVIRONMENT INC,4/A,20200102,edgar/data/809933/0001209191-20-000284.txt
809933,ECOLOGY & ENVIRONMENT INC,4/A,20200102,edgar/data/809933/0001209191-20-000288.txt
809933,ECOLOGY & ENVIRONMENT INC,4/A,20200102,edgar/data/809933/0001209191-20-000297.txt
81061,PUBLIX SUPER MARKETS INC,8-K,20200102,edgar/data/81061/0000081061-20-000002.txt
810893,PIMCO FUNDS,497,20200102,edgar/data/810893/0001193125-20-000689.txt
810893,PIMCO FUNDS,POS AMI,20200102,edgar/data/810893/0001193125-20-000699.txt
811161,CLEARWATER INVESTMENT TRUST,497,20200102,edgar/data/811161/0000897101-20-000002.txt
811808,SUMMIT FINANCIAL GROUP INC,3,20200102,edgar/data/811808/0001567619-20-000047.txt
811808,SUMMIT FINANCIAL GROUP INC,425,20200102,edgar/data/811808/0000811808-20-000004.txt
811808,SUMMIT FINANCIAL GROUP INC,4,20200102,edgar/data/811808/0001567619-20-000061.txt
811808,SUMMIT FINANCIAL GROUP INC,8-K,20200102,edgar/data/811808/0000811808-20-000003.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000224.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000225.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000226.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000227.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000228.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000229.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000230.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000231.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000232.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000235.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000236.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000240.txt
812128,SANDERSON FARMS INC,4,20200102,edgar/data/812128/0001209191-20-000360.txt
812796,"SOLIGENIX, INC.",4,20200102,edgar/data/812796/0001213900-20-000043.txt
813762,ICAHN ENTERPRISES L.P.,8-K,20200102,edgar/data/813762/0001104659-20-000197.txt
818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,3,20200102,edgar/data/818686/0001209191-20-000004.txt
818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,4,20200102,edgar/data/818686/0001209191-20-000005.txt
819793,ALBANY INTERNATIONAL CORP /DE/,4,20200102,edgar/data/819793/0001179740-20-000001.txt
819926,SHARING ECONOMY INTERNATIONAL INC.,8-K,20200102,edgar/data/819926/0001213900-20-000031.txt
819940,"BNY Mellon Investment Funds IV, Inc.",N-CSR,20200102,edgar/data/819940/0000819940-20-000002.txt
82020,UNITED STATES LIME & MINERALS INC,4,20200102,edgar/data/82020/0001204975-20-000001.txt
821189,EOG RESOURCES INC,4,20200102,edgar/data/821189/0001127602-20-000037.txt
821189,EOG RESOURCES INC,4,20200102,edgar/data/821189/0001127602-20-000040.txt
821189,EOG RESOURCES INC,4,20200102,edgar/data/821189/0001127602-20-000049.txt
821189,EOG RESOURCES INC,4,20200102,edgar/data/821189/0001127602-20-000058.txt
821189,EOG RESOURCES INC,4,20200102,edgar/data/821189/0001127602-20-000064.txt
821189,EOG RESOURCES INC,4,20200102,edgar/data/821189/0001127602-20-000068.txt
821189,EOG RESOURCES INC,4,20200102,edgar/data/821189/0001127602-20-000071.txt
825324,Good Times Restaurants Inc.,4,20200102,edgar/data/825324/0001214659-20-000011.txt
825759,TRUST FOR CREDIT UNIONS,N-MFP2,20200102,edgar/data/825759/0000894189-20-000009.txt
826020,Voya PRIME RATE TRUST,4,20200102,edgar/data/826020/0001510281-20-000002.txt
82811,REGAL BELOIT CORP,8-K,20200102,edgar/data/82811/0000082811-20-000002.txt
829901,LORD ABBETT GLOBAL FUND INC,497K,20200102,edgar/data/829901/0000930413-20-000013.txt
829901,LORD ABBETT GLOBAL FUND INC,497K,20200102,edgar/data/829901/0000930413-20-000015.txt
829901,LORD ABBETT GLOBAL FUND INC,497K,20200102,edgar/data/829901/0000930413-20-000018.txt
829901,LORD ABBETT GLOBAL FUND INC,497,20200102,edgar/data/829901/0000930413-20-000003.txt
830779,COMSTOCK FUNDS INC,N-CSRS,20200102,edgar/data/830779/0001193125-20-000586.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000005.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000024.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000025.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000038.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000063.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000074.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000076.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000080.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000084.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000091.txt
831001,CITIGROUP INC,424B2,20200102,edgar/data/831001/0000950103-20-000097.txt
831001,CITIGROUP INC,FWP,20200102,edgar/data/831001/0000950103-20-000003.txt
831609,C21 Investments Inc.,6-K,20200102,edgar/data/831609/0001062993-20-000006.txt
83246,HSBC USA INC /MD/,424B2,20200102,edgar/data/83246/0001104659-20-000346.txt
83246,HSBC USA INC /MD/,424B2,20200102,edgar/data/83246/0001104659-20-000379.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-19-077380.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-19-077393.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-19-077394.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-19-077397.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-19-077417.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-19-077419.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-19-077420.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-19-077421.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-20-000055.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-20-000059.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-20-000220.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-20-000223.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-20-000327.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-20-000335.txt
83246,HSBC USA INC /MD/,FWP,20200102,edgar/data/83246/0001104659-20-000398.txt
832480,UTG INC,5,20200102,edgar/data/832480/0000832480-20-000001.txt
832480,UTG INC,5,20200102,edgar/data/832480/0001240831-20-000001.txt
832480,UTG INC,5,20200102,edgar/data/832480/0001263222-20-000001.txt
835403,DIAGEO PLC,6-K,20200102,edgar/data/835403/0001654954-20-000021.txt
836147,MIDDLEFIELD BANC CORP,4,20200102,edgar/data/836147/0001209191-20-000050.txt
836147,MIDDLEFIELD BANC CORP,4,20200102,edgar/data/836147/0001209191-20-000053.txt
836147,MIDDLEFIELD BANC CORP,4,20200102,edgar/data/836147/0001209191-20-000123.txt
836147,MIDDLEFIELD BANC CORP,4,20200102,edgar/data/836147/0001209191-20-000126.txt
836147,MIDDLEFIELD BANC CORP,4,20200102,edgar/data/836147/0001209191-20-000140.txt
836147,MIDDLEFIELD BANC CORP,4,20200102,edgar/data/836147/0001209191-20-000180.txt
836147,MIDDLEFIELD BANC CORP,4,20200102,edgar/data/836147/0001209191-20-000183.txt
836147,MIDDLEFIELD BANC CORP,4,20200102,edgar/data/836147/0001209191-20-000198.txt
837465,CALLAWAY GOLF CO,CORRESP,20191002,edgar/data/837465/0001193125-19-260538.txt
837465,CALLAWAY GOLF CO,CORRESP,20191018,edgar/data/837465/0001193125-19-270064.txt
837465,CALLAWAY GOLF CO,CORRESP,20191113,edgar/data/837465/0001193125-19-290985.txt
837465,CALLAWAY GOLF CO,CORRESP,20191126,edgar/data/837465/0001193125-19-300392.txt
837465,CALLAWAY GOLF CO,UPLOAD,20190920,edgar/data/837465/0000000000-19-013794.txt
837465,CALLAWAY GOLF CO,UPLOAD,20191030,edgar/data/837465/0000000000-19-014999.txt
837465,CALLAWAY GOLF CO,UPLOAD,20191203,edgar/data/837465/0000000000-19-016057.txt
837852,"IDEANOMICS, INC.",8-K,20200102,edgar/data/837852/0001104659-20-000394.txt
840715,CLEARONE INC,8-K,20200102,edgar/data/840715/0001437749-20-000045.txt
840715,CLEARONE INC,D,20200102,edgar/data/840715/0001437749-20-000041.txt
845982,SMITH & NEPHEW PLC,6-K,20200102,edgar/data/845982/0001654954-20-000010.txt
846617,"BRIDGE BANCORP, INC.",8-K,20200102,edgar/data/846617/0000846617-20-000003.txt
846676,"ABERDEEN EMERGING MARKETS EQUITY INCOME FUND, INC.",3,20200102,edgar/data/846676/0001798357-20-000001.txt
849395,CRH PUBLIC LTD CO,6-K,20200102,edgar/data/849395/0001654954-20-000005.txt
850141,HORACE MANN EDUCATORS CORP /DE/,4,20200102,edgar/data/850141/0001214659-20-000042.txt
850429,TREDEGAR CORP,4,20200102,edgar/data/850429/0000850429-20-000001.txt
850429,TREDEGAR CORP,4,20200102,edgar/data/850429/0000850429-20-000002.txt
850429,TREDEGAR CORP,4,20200102,edgar/data/850429/0000850429-20-000003.txt
850429,TREDEGAR CORP,4,20200102,edgar/data/850429/0000850429-20-000004.txt
850429,TREDEGAR CORP,4,20200102,edgar/data/850429/0000850429-20-000005.txt
850429,TREDEGAR CORP,4,20200102,edgar/data/850429/0000850429-20-000006.txt
850429,TREDEGAR CORP,4,20200102,edgar/data/850429/0000850429-20-000007.txt
850429,TREDEGAR CORP,4,20200102,edgar/data/850429/0000850429-20-000008.txt
853285,DELAWARE LIFE VARIABLE ACCOUNT F,497J,20200102,edgar/data/853285/0000759814-20-000002.txt
854800,"MICT, Inc.",8-K,20200102,edgar/data/854800/0001213900-20-000055.txt
85535,ROYAL GOLD INC,3/A,20200102,edgar/data/85535/0001562180-20-000013.txt
85535,ROYAL GOLD INC,3,20200102,edgar/data/85535/0001562180-20-000012.txt
85535,ROYAL GOLD INC,3,20200102,edgar/data/85535/0001562180-20-000014.txt
855396,LORD ABBETT SERIES FUND INC,497K,20200102,edgar/data/855396/0000930413-20-000016.txt
855396,LORD ABBETT SERIES FUND INC,497,20200102,edgar/data/855396/0000930413-20-000007.txt
855612,ZIX CORP,SC 13D/A,20200102,edgar/data/855612/0001193125-20-000606.txt
855654,"ImmunoGen, Inc.",4,20200102,edgar/data/855654/0001179110-20-000001.txt
855654,"ImmunoGen, Inc.",4,20200102,edgar/data/855654/0001179110-20-000002.txt
855874,COMMUNITY FINANCIAL CORP /MD/,8-K,20200102,edgar/data/855874/0001171843-20-000006.txt
859070,FIRST COMMUNITY BANKSHARES INC /VA/,8-K,20200102,edgar/data/859070/0001437749-20-000056.txt
863064,RIO TINTO PLC,6-K,20200102,edgar/data/863064/0001628280-20-000027.txt
86312,"TRAVELERS COMPANIES, INC.",4,20200102,edgar/data/86312/0001127602-20-000152.txt
864240,SYPRIS SOLUTIONS INC,8-K,20200102,edgar/data/864240/0001437749-20-000067.txt
865956,OLD SECOND BANCORP INC /IL /TA,TA-2,20200102,edgar/data/865956/0001104659-20-000262.txt
866368,PS BUSINESS PARKS INC/CA,4,20200102,edgar/data/866368/0001567619-20-000127.txt
866368,PS BUSINESS PARKS INC/CA,4,20200102,edgar/data/866368/0001567619-20-000128.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000161.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000170.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000171.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000172.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000173.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000174.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000175.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000176.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000177.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000178.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000179.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000180.txt
867297,ALLIANZ FUNDS,497K,20200102,edgar/data/867297/0001193125-20-000181.txt
868082,EVERFLOW EASTERN PARTNERS LP,4,20200102,edgar/data/868082/0001437749-20-000006.txt
869365,SCHWAB INVESTMENTS,N-CSR,20200102,edgar/data/869365/0001193125-20-000455.txt
870385,CAROLINA FINANCIAL CORP,425,20200102,edgar/data/870385/0001552781-20-000004.txt
870385,CAROLINA FINANCIAL CORP,8-K,20200102,edgar/data/870385/0001552781-20-000003.txt
874396,"LIFETIME BRANDS, INC",4,20200102,edgar/data/874396/0001628280-20-000018.txt
874499,GULFPORT ENERGY CORP,8-K,20200102,edgar/data/874499/0001193125-20-000646.txt
875320,VERTEX PHARMACEUTICALS INC / MA,4,20200102,edgar/data/875320/0001209191-20-000298.txt
875355,INSIGNIA SYSTEMS INC/MN,4,20200102,edgar/data/875355/0001654954-20-000038.txt
875355,INSIGNIA SYSTEMS INC/MN,4,20200102,edgar/data/875355/0001654954-20-000039.txt
875355,INSIGNIA SYSTEMS INC/MN,4,20200102,edgar/data/875355/0001654954-20-000040.txt
876661,NEW YORK STOCK EXCHANGE LLC,25-NSE,20200102,edgar/data/876661/0000876661-20-000002.txt
876717,ABERDEEN GLOBAL INCOME FUND INC,3,20200102,edgar/data/876717/0001798357-20-000007.txt
877890,CITRIX SYSTEMS INC,4,20200102,edgar/data/877890/0000877890-20-000002.txt
877890,CITRIX SYSTEMS INC,4,20200102,edgar/data/877890/0000877890-20-000004.txt
878092,"BNY MELLON MUNICIPAL FUNDS, INC.",497J,20200102,edgar/data/878092/0000878092-20-000001.txt
879101,KIMCO REALTY CORP,4,20200102,edgar/data/879101/0001437749-20-000073.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000020.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000021.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000022.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000028.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000029.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000030.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000031.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000032.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000033.txt
879635,MID PENN BANCORP INC,4,20200102,edgar/data/879635/0001171843-20-000035.txt
882095,GILEAD SCIENCES INC,4,20200102,edgar/data/882095/0001127602-20-000153.txt
882095,GILEAD SCIENCES INC,4,20200102,edgar/data/882095/0001127602-20-000167.txt
882291,AETHLON MEDICAL INC,4,20200102,edgar/data/882291/0001209191-20-000438.txt
882291,AETHLON MEDICAL INC,4,20200102,edgar/data/882291/0001209191-20-000440.txt
882291,AETHLON MEDICAL INC,4,20200102,edgar/data/882291/0001209191-20-000442.txt
882291,AETHLON MEDICAL INC,4,20200102,edgar/data/882291/0001209191-20-000447.txt
882748,BOSTON TRUST WALDEN FUNDS,40-17F2,20200102,edgar/data/882748/0001387131-20-000043.txt
883975,Microbot Medical Inc.,SC 13D/A,20200102,edgar/data/883975/0001493152-20-000058.txt
885275,WILSON BANK HOLDING CO,8-K,20200102,edgar/data/885275/0001437749-20-000035.txt
885590,Bausch Health Companies Inc.,4,20200102,edgar/data/885590/0001127602-20-000165.txt
885590,Bausch Health Companies Inc.,4,20200102,edgar/data/885590/0001127602-20-000176.txt
885590,Bausch Health Companies Inc.,4,20200102,edgar/data/885590/0001127602-20-000196.txt
885590,Bausch Health Companies Inc.,4,20200102,edgar/data/885590/0001127602-20-000201.txt
886346,KADANT INC,4,20200102,edgar/data/886346/0000886346-20-000002.txt
8868,AVON PRODUCTS INC,4,20200102,edgar/data/8868/0001209191-20-000475.txt
8868,AVON PRODUCTS INC,4,20200102,edgar/data/8868/0001209191-20-000476.txt
8868,AVON PRODUCTS INC,4,20200102,edgar/data/8868/0001209191-20-000477.txt
8868,AVON PRODUCTS INC,4,20200102,edgar/data/8868/0001209191-20-000478.txt
8868,AVON PRODUCTS INC,4,20200102,edgar/data/8868/0001209191-20-000479.txt
8868,AVON PRODUCTS INC,4,20200102,edgar/data/8868/0001209191-20-000480.txt
8868,AVON PRODUCTS INC,4,20200102,edgar/data/8868/0001209191-20-000481.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-19-047271.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000016.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000040.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000045.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000046.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000050.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000058.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000061.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000065.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000068.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000078.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000079.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000080.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000083.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000085.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000086.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000087.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000089.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000093.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000100.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000102.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000103.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000105.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000106.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000107.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000108.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000109.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000110.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000112.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000113.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000116.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000117.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000118.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000121.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000131.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000132.txt
886982,GOLDMAN SACHS GROUP INC,424B2,20200102,edgar/data/886982/0001564590-20-000135.txt
886982,GOLDMAN SACHS GROUP INC,FWP,20200102,edgar/data/886982/0001564590-20-000011.txt
886982,GOLDMAN SACHS GROUP INC,FWP,20200102,edgar/data/886982/0001564590-20-000052.txt
886982,GOLDMAN SACHS GROUP INC,FWP,20200102,edgar/data/886982/0001564590-20-000055.txt
886982,GOLDMAN SACHS GROUP INC,FWP,20200102,edgar/data/886982/0001564590-20-000123.txt
886982,GOLDMAN SACHS GROUP INC,FWP,20200102,edgar/data/886982/0001564590-20-000133.txt
887028,RIO TINTO LTD,6-K,20200102,edgar/data/887028/0001628280-20-000027.txt
887343,"COLUMBIA BANKING SYSTEM, INC.",3,20200102,edgar/data/887343/0000887343-20-000006.txt
887730,KEMET CORP,SC 13D/A,20200102,edgar/data/887730/0001104659-20-000279.txt
887936,"FTI CONSULTING, INC",4,20200102,edgar/data/887936/0000887936-20-000002.txt
888491,OMEGA HEALTHCARE INVESTORS INC,424B5,20200102,edgar/data/888491/0001104659-20-000286.txt
888491,OMEGA HEALTHCARE INVESTORS INC,8-K,20200102,edgar/data/888491/0001104659-20-000294.txt
891103,IAC/INTERACTIVECORP,4,20200102,edgar/data/891103/0001179110-20-000032.txt
891103,IAC/INTERACTIVECORP,4,20200102,edgar/data/891103/0001179110-20-000033.txt
891103,IAC/INTERACTIVECORP,4,20200102,edgar/data/891103/0001179110-20-000034.txt
891103,IAC/INTERACTIVECORP,4,20200102,edgar/data/891103/0001179110-20-000035.txt
893739,180 DEGREE CAPITAL CORP. /NY/,4,20200102,edgar/data/893739/0001296720-20-000002.txt
894081,"Air Transport Services Group, Inc.",4,20200102,edgar/data/894081/0000894081-20-000011.txt
894081,"Air Transport Services Group, Inc.",4,20200102,edgar/data/894081/0000894081-20-000012.txt
894081,"Air Transport Services Group, Inc.",4,20200102,edgar/data/894081/0000894081-20-000013.txt
894081,"Air Transport Services Group, Inc.",4,20200102,edgar/data/894081/0000894081-20-000014.txt
894081,"Air Transport Services Group, Inc.",4,20200102,edgar/data/894081/0000894081-20-000015.txt
894081,"Air Transport Services Group, Inc.",4,20200102,edgar/data/894081/0000894081-20-000016.txt
